case_id,slice_idx,inference_time_ms,memory_usage_mb,has_tumor,image_size
case_00014,215,20.878076553344727,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00133,76,19.561767578125,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00125,438,21.35777473449707,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00161,418,20.238637924194336,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00194,36,20.312786102294922,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00203,335,18.184900283813477,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00125,367,20.59006690979004,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00075,190,18.62335205078125,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00194,307,19.379138946533203,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00161,45,18.92375946044922,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00115,372,19.2720890045166,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00125,223,20.68638801574707,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00014,498,18.71657371520996,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00075,362,21.977901458740234,0.0,True,"torch.Size([1, 1, 224, 224])"
case_00102,73,18.961429595947266,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00161,236,20.061969757080078,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00115,127,19.127607345581055,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00125,171,21.063804626464844,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00194,199,19.143104553222656,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00133,377,21.465778350830078,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00113,124,19.356727600097656,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00113,92,20.786285400390625,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00161,20,19.080638885498047,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00014,50,18.401145935058594,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00161,9,30.152320861816406,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00075,482,24.54066276550293,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00079,167,23.296594619750977,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00033,126,17.024517059326172,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00014,44,20.781755447387695,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00079,350,18.360137939453125,0.0,True,"torch.Size([1, 1, 224, 224])"
case_00113,418,22.389650344848633,0.0,True,"torch.Size([1, 1, 224, 224])"
case_00203,297,22.93539047241211,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00075,334,21.706342697143555,0.0,True,"torch.Size([1, 1, 224, 224])"
case_00134,126,18.149852752685547,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00102,308,17.81177520751953,0.0,True,"torch.Size([1, 1, 224, 224])"
case_00113,52,23.81110191345215,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00125,381,22.358417510986328,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00203,77,18.480300903320312,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00033,448,20.952939987182617,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00203,404,18.361806869506836,0.0,True,"torch.Size([1, 1, 224, 224])"
case_00134,235,21.896839141845703,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00134,207,21.43120765686035,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00086,384,22.513866424560547,0.0,True,"torch.Size([1, 1, 224, 224])"
case_00033,134,23.60248565673828,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00033,328,30.04598617553711,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00079,50,30.013322830200195,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00134,218,26.824474334716797,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00154,287,19.129514694213867,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00133,277,22.058963775634766,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00113,239,19.435405731201172,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00102,448,20.528554916381836,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00075,225,23.365497589111328,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00203,16,19.183635711669922,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00203,396,21.082639694213867,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00113,461,30.53116798400879,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00115,70,19.57225799560547,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00115,405,19.30856704711914,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00134,461,21.242618560791016,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00113,131,19.510507583618164,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00014,174,19.695281982421875,0.0,True,"torch.Size([1, 1, 224, 224])"
case_00154,41,23.294448852539062,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00194,500,25.119304656982422,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00134,147,25.233983993530273,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00079,202,24.582624435424805,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00133,344,18.105745315551758,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00134,408,30.843257904052734,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00134,404,27.419567108154297,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00075,385,22.401094436645508,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00102,323,20.067453384399414,0.0,True,"torch.Size([1, 1, 224, 224])"
case_00203,56,19.583940505981445,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00125,91,21.219491958618164,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00014,278,19.465208053588867,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00113,496,21.290302276611328,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00102,450,20.739078521728516,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00194,140,20.932912826538086,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00194,163,20.55215835571289,0.0,True,"torch.Size([1, 1, 224, 224])"
case_00014,260,24.935245513916016,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00033,16,20.005464553833008,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00203,358,20.0350284576416,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00203,6,19.00172233581543,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00086,496,21.334409713745117,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00033,344,19.354820251464844,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00079,41,20.66206932067871,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00075,330,19.42896842956543,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00203,313,19.88053321838379,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00115,146,25.060415267944336,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00075,65,23.087739944458008,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00014,138,19.158124923706055,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00203,308,19.059419631958008,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00125,95,19.275903701782227,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00194,351,19.286155700683594,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00194,348,21.08311653137207,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00014,297,18.489360809326172,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00113,118,19.52385902404785,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00194,252,28.780698776245117,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00134,226,19.921541213989258,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00154,460,21.012306213378906,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00133,229,21.433353424072266,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00134,119,21.790027618408203,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00154,98,19.57082748413086,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00134,231,19.608020782470703,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00014,81,18.966197967529297,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00102,253,19.843339920043945,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00203,7,18.88728141784668,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00161,226,19.995927810668945,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00161,125,20.116806030273438,0.0,True,"torch.Size([1, 1, 224, 224])"
case_00033,262,25.4971981048584,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00203,388,18.90277862548828,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00033,278,19.68550682067871,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00154,487,19.06442642211914,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00134,52,19.954919815063477,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00161,358,19.777297973632812,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00115,161,20.136117935180664,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00134,116,19.583940505981445,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00134,327,20.111560821533203,0.0,True,"torch.Size([1, 1, 224, 224])"
case_00075,393,19.375085830688477,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00133,321,20.545482635498047,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00154,468,19.354581832885742,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00086,138,20.78866958618164,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00203,92,20.056486129760742,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00102,140,21.526098251342773,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00115,308,19.718408584594727,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00203,420,20.58863639831543,0.0,True,"torch.Size([1, 1, 224, 224])"
case_00079,6,24.429798126220703,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00134,89,22.9189395904541,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00102,147,19.406557083129883,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00154,400,20.800113677978516,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00086,159,19.87290382385254,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00134,273,22.101879119873047,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00115,187,19.449234008789062,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00014,371,21.96979522705078,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00033,417,19.45805549621582,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00033,180,21.382808685302734,0.0,True,"torch.Size([1, 1, 224, 224])"
case_00125,229,25.115013122558594,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00203,18,19.66547966003418,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00154,406,21.514415740966797,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00194,7,20.49422264099121,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00079,102,21.830081939697266,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00086,206,19.558429718017578,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00154,202,19.898176193237305,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00014,62,27.14681625366211,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00203,430,18.475770950317383,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00161,247,20.106792449951172,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00133,144,21.71158790588379,0.0,True,"torch.Size([1, 1, 224, 224])"
case_00115,246,29.424190521240234,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00014,226,24.34849739074707,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00086,296,21.279573440551758,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00125,434,18.723726272583008,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00075,93,20.415544509887695,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00014,330,18.210172653198242,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00075,253,20.02859115600586,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00133,219,18.370628356933594,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00125,404,19.660472869873047,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00086,260,18.414020538330078,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00134,264,20.907163619995117,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00113,24,19.279003143310547,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00194,331,22.416353225708008,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00014,316,16.954898834228516,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00102,276,21.51322364807129,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00079,51,19.589900970458984,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00194,434,22.20773696899414,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00125,308,19.55437660217285,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00133,350,22.299528121948242,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00161,38,19.924163818359375,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00203,480,19.407272338867188,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00113,374,22.35126495361328,0.0,True,"torch.Size([1, 1, 224, 224])"
case_00102,336,24.64747428894043,0.0,True,"torch.Size([1, 1, 224, 224])"
case_00194,395,22.829532623291016,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00125,81,20.16758918762207,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00102,60,21.558284759521484,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00086,331,21.062612533569336,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00086,67,18.560409545898438,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00161,348,19.720792770385742,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00102,478,19.159317016601562,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00134,387,21.03710174560547,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00133,431,24.472951889038086,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00203,191,20.458459854125977,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00125,508,22.019147872924805,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00113,466,19.344329833984375,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00194,80,20.07269859313965,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00033,198,19.397258758544922,0.0,True,"torch.Size([1, 1, 224, 224])"
case_00102,251,22.80735969543457,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00102,283,20.936965942382812,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00102,117,22.047996520996094,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00102,277,19.235849380493164,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00113,27,25.511503219604492,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00014,212,19.91868019104004,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00115,330,22.21369743347168,0.0,True,"torch.Size([1, 1, 224, 224])"
case_00075,461,22.76015281677246,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00014,134,21.203279495239258,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00102,281,19.724130630493164,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00161,147,21.724939346313477,0.0,True,"torch.Size([1, 1, 224, 224])"
case_00102,418,24.2462158203125,0.0,True,"torch.Size([1, 1, 224, 224])"
case_00102,116,22.86386489868164,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00113,321,21.529197692871094,0.0,True,"torch.Size([1, 1, 224, 224])"
case_00014,268,18.8596248626709,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00113,460,18.33057403564453,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00075,77,19.124507904052734,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00161,277,20.240306854248047,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00115,365,19.791126251220703,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00134,338,22.50981330871582,0.0,True,"torch.Size([1, 1, 224, 224])"
case_00113,79,23.337125778198242,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00033,168,21.5301513671875,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00125,112,19.482135772705078,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00125,85,21.32558822631836,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00203,310,18.742799758911133,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00133,475,20.067214965820312,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00033,386,18.723487854003906,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00075,465,20.1108455657959,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00033,2,19.766807556152344,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00075,149,20.442724227905273,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00203,60,19.095182418823242,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00203,219,20.21193504333496,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00125,178,18.578290939331055,0.0,True,"torch.Size([1, 1, 224, 224])"
case_00102,99,20.324230194091797,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00154,239,18.95928382873535,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00194,8,20.218610763549805,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00113,236,18.82195472717285,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00014,71,19.21820640563965,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00133,180,20.631790161132812,0.0,True,"torch.Size([1, 1, 224, 224])"
case_00014,56,20.913124084472656,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00203,483,19.22607421875,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00115,69,18.158912658691406,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00134,393,20.758628845214844,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00079,509,18.109560012817383,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00113,346,21.86298370361328,0.0,True,"torch.Size([1, 1, 224, 224])"
case_00203,117,18.221139907836914,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00075,215,19.710540771484375,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00014,451,18.997907638549805,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00161,28,20.772933959960938,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00033,108,18.0966854095459,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00194,312,20.13373374938965,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00113,38,17.486095428466797,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00079,163,20.364999771118164,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00102,67,18.555402755737305,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00161,413,22.567272186279297,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00102,465,20.395517349243164,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00134,471,21.165132522583008,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00086,50,19.903182983398438,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00014,411,19.437074661254883,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00154,105,19.32668685913086,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00075,232,22.96614646911621,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00102,178,20.154953002929688,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00033,434,22.200584411621094,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00115,32,19.5620059967041,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00079,420,26.384592056274414,0.0,True,"torch.Size([1, 1, 224, 224])"
case_00079,337,24.438858032226562,0.0,True,"torch.Size([1, 1, 224, 224])"
case_00203,65,24.832963943481445,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00014,234,22.215843200683594,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00203,456,19.61970329284668,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00102,420,21.100282669067383,0.0,True,"torch.Size([1, 1, 224, 224])"
case_00134,175,21.422147750854492,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00086,194,19.4854736328125,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00086,216,19.60587501525879,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00113,217,20.7822322845459,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00194,243,19.32692527770996,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00115,10,19.57392692565918,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00203,116,18.949270248413086,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00125,246,20.589113235473633,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00075,153,19.608497619628906,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00161,167,20.924806594848633,0.0,True,"torch.Size([1, 1, 224, 224])"
case_00194,292,21.683692932128906,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00133,402,21.63219451904297,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00075,296,21.81220054626465,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00014,427,19.93417739868164,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00079,227,20.328521728515625,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00161,252,20.313024520874023,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00133,437,19.8514461517334,0.0,False,"torch.Size([1, 1, 224, 224])"
case_00161,428,22.405385971069336,0.0,False,"torch.Size([1, 1, 224, 224])"
