gt_to_pred_mean,gt_to_pred_std,gt_to_pred_max,pred_to_gt_mean,pred_to_gt_std,pred_to_gt_max,gt_boundary_length,pred_boundary_length,case_id,slice_idx
0.7699857885937098,0.6611843947180382,2.8284271247461903,1.9168371798318196,3.450951833820306,15.033296378372908,276,233,case_00102,352
0.6789396611073509,0.6872948929744559,2.0,0.7736239704525385,0.6963040181376116,2.23606797749979,156,135,case_00079,370
0.47368421052631576,0.49930699897395453,1.0,0.5222978917651975,0.5136051772629328,1.4142135623730951,82,76,case_00134,372
0.832258064516129,0.8486752852854373,4.0,1.0246408110189618,0.9639905990522268,5.0,192,155,case_00113,396
0.7255228474983079,0.8681109363197466,4.0,0.9577536117936934,1.0612192421765168,5.0,184,150,case_00113,406
0.4492753623188406,0.5782590534278261,2.0,0.6437805806086866,0.7010199119656437,2.8284271247461903,85,69,case_00079,454
0.8675691150713076,0.5282706335964739,2.0,0.8631662607362389,0.5201624806986941,2.0,64,63,case_00115,321
2.3625635995437992,2.2015595987122576,8.0,1.9100437258046186,1.4787780468705116,6.324555320336759,97,98,case_00113,344
0.7538306432102396,0.6962179930219897,3.0,1.0425412461189802,0.9062400429504351,4.242640687119285,196,151,case_00113,392
0.6571408102800879,0.5718664211958768,2.0,0.7261373844195957,0.5727743106127875,2.0,159,141,case_00079,391
3.6531458683341818,2.082655058799031,8.0,1.6690925891895896,0.916040353211796,3.1622776601683795,16,41,case_00113,444
0.7745644351625351,0.7328275630400416,2.23606797749979,0.8535386491675662,0.7667642861921374,2.23606797749979,79,73,case_00133,146
0.42857142857142855,0.49487165930539345,1.0,0.5637823415609136,0.5355377056144516,1.4142135623730951,43,35,case_00134,376
1.3117819486612203,1.3494053452662909,5.0,1.3015276716974353,1.432372318808991,7.615773105863909,173,168,case_00102,407
0.5783592224227381,0.6033490048083876,2.0,0.6753406696885581,0.6304111075940728,2.23606797749979,157,136,case_00079,371
0.6518096714445931,0.5910479681027491,2.23606797749979,0.6668963228162956,0.5877311171298271,2.0,224,217,case_00102,370
1.128526435347866,0.928204298555105,3.0,1.4250346700206313,1.0535557445276118,4.0,199,148,case_00113,375
0.6908700095433234,0.5908362876486998,2.0,0.759142673589078,0.6064666355357186,2.23606797749979,161,144,case_00079,398
0.8811916151115412,0.5499533670032085,2.0,0.9017766952966368,0.5583894624900049,2.0,40,38,case_00102,422
0.4791666666666667,0.5396597436245257,2.0,0.5375335992622176,0.5818149276671771,2.0,51,48,case_00154,341
1.268693026885631,0.6702548268707509,2.23606797749979,1.150780289328351,0.6734110954470045,2.0,27,34,case_00014,180
0.6927921462612538,0.6311100630190767,2.8284271247461903,1.7332075711065318,3.165666764034639,14.866068747318506,275,230,case_00102,353
0.7948479446775855,0.6544976094545096,3.0,0.8638352503430026,0.6806233317513449,3.1622776601683795,148,133,case_00079,424
0.7348405892058207,0.7263448740255621,2.8284271247461903,0.8385245941959957,0.8409119544785002,3.1622776601683795,78,74,case_00133,151
